	diff.btw	diff.btw	diff.btw	diff.win	diff.win	diff.win	effect	effect	effect	label	label	label	overlap	overlap	overlap	rab.all	rab.all	rab.all	rab.sample.C1	rab.sample.C14	rab.sample.C15	rab.sample.C16	rab.sample.C17	rab.sample.C18	rab.sample.C19	rab.sample.C20	rab.sample.C26	rab.sample.C27	rab.sample.C28	rab.sample.C29	rab.sample.C3	rab.sample.C30	rab.sample.C31	rab.sample.C32	rab.sample.C38	rab.sample.C39	rab.sample.C4	rab.sample.C40	rab.sample.C41	rab.sample.C42	rab.sample.C43	rab.sample.C5	rab.sample.C50	rab.sample.C51	rab.sample.C52	rab.sample.C53	rab.sample.C54	rab.sample.C55	rab.sample.C6	rab.sample.C62	rab.sample.C63	rab.sample.C64	rab.sample.C65	rab.sample.C66	rab.sample.C67	rab.sample.C7	rab.sample.C74	rab.sample.C75	rab.sample.C76	rab.sample.C77	rab.sample.C78	rab.sample.C79	rab.sample.C8	rab.sample.C86	rab.sample.C87	rab.sample.C88	rab.sample.C89	rab.sample.C90	rab.sample.C91	rab.win.OVA.H	rab.win.OVA.R	rab.win.OVA_t.H	rab.win.OVA_t.RT	rab.win.SH.H	rab.win.SH.R	we.eBH	we.eBH	we.eBH	we.ep	we.ep	we.ep	wi.eBH	wi.eBH	wi.eBH	wi.ep	wi.ep	wi.ep
	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempSH	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH
Ruminiclostridium_5	0.287762859072615	-0.17738500403717603	-1.4715339084940002	1.54113809636414	1.7613392702550301	1.17826733361143	0.19923386935181897	-0.06065540770169999	-1.14863677954026	Not significant	Not significant	Significant	0.429687522802641	0.468750007879944	0.120857982285373	1.7407508101766598	1.87231812511359	2.22625014756117	2.6060154953266	3.38935789790144	3.19459098818757	0.33440591218624	3.28610067305533	3.87027258131692	1.3198085196195	-0.20142055772256698	2.4483680800723	1.91334742678391	2.50592365865175	2.3316901349659505	3.97212324882774	1.86133942537205	-4.89620030297243	2.68977335600236	3.4258793593231	1.5699717681385499	1.23771171742129	2.31093956367629	0.7101305689888321	2.3186364277497202	2.68148744778751	1.3515799016598302	3.0983409538294797	2.0190801271962697	1.95445813650942	3.71073995285345	0.90844418114804	1.75862944454527	1.47711992412989	3.7986287609489398	0.386519625469242	2.35595478477738	0.921845412599074	0.651294677581367	3.6059751765503103	1.88582286527618	2.38496360700251	1.9629302289860702	1.5365532388946799	1.80066817592428	1.5063299805096102	2.38129090268267	1.44487026173305	1.66088621411196	0.780135583025953	-0.00445397212717058	1.57965898413053	0.665680218878405	2.47911729308407	1.7241629733545403	1.78189844937143	1.7974303634803102	2.10804036832269	1.7265843545158202	3.21591858424431	0.649412013459178	0.8905266515771851	0.0346576526077111	0.419986827771959	0.5983268289179929	0.006070374018106979	0.834326246829525	0.969196441211053	0.0368373554116153	0.6536057692307691	0.815231812498647	0.00842074592074592
Ruminiclostridium_6	2.56076559467225	2.13383391190209	2.1343569999108003	1.9644528126870702	3.33650144828741	1.05556800494853	1.2674545238758799	0.5707394022236021	1.9910780572379398	Significant	Not significant	Significant	0.078125465510828	0.19064137329500103	0.0292410787740695	0.8285050558458861	1.72687434722633	2.0664150452823202	3.59403227375984	1.7319632318080902	3.17266170094848	0.476902672186691	2.7273965314135897	2.34877304975302	1.3652849298957102	1.37306375524686	1.3704034173532098	3.57164969280099	0.292179695240396	3.55849223626633	2.20685569596923	3.6627415596724395	-5.37679917800506	-5.96679022236035	0.473978854602739	3.65184987590545	1.7796209420418798	0.771223223794402	0.39865993924855997	4.57881712536074	-2.10166343226156	-0.29196994049033503	1.1295044665657	3.8747380748699998	-0.22245390655028197	4.20272089595986	1.36861250365093	0.10999030274532699	2.9549979986903296	1.80181255795721	3.078480746386	-1.0438357063455002	2.94452652443117	3.74914894887123	2.7433461228721203	2.88540363860435	1.01924690542681	3.1844612218923802	-2.27140415111514	0.9598366356473349	-1.51489990007468	2.2117183875599102	0.493087478182698	0.0757493191374676	4.363148342348491	1.18870445189804	0.969312750708681	1.51070347652928	2.0607309966716696	2.78158988361309	0.0525991791550888	2.88540363860435	0.8461006541841379	3.3791692754759	1.28698451379647	0.0379516086924423	0.355753876613528	0.0047394995641043	0.0019662417504963	0.0465329635268491	0.000100487487674772	0.0417238997183914	0.280173573570517	0.0102285043368959	0.00390928515928516	0.0227172933490658	0.000744221056721057
Ruminiclostridium_9	0.14340439358647597	0.131834893394921	-0.175933945889209	0.6230065267883821	0.694535107909342	0.818563226632628	0.177036892924927	0.162203425901542	-0.230269766416502	Not significant	Not significant	Not significant	0.380116999341048	0.43750001594750504	0.419921901126253	4.756723733697269	5.26444327227021	5.27127332632804	5.6503984099844695	5.65071807591118	4.15790100239631	4.82063633395586	5.67769582640067	5.30938705338892	5.6992507322913095	5.44715387977586	5.31000954312185	5.66526670708878	4.67687400885055	4.60137971272343	5.17536035907143	5.10348684110917	6.04177161344516	4.67332584930665	5.2552876643342	5.58202792139151	5.40659255004719	4.453546832085929	4.15309217483578	5.71071524592129	5.968535860578519	4.60936127298212	5.43110394597769	4.70763434242758	4.86525985906971	5.099990039036821	5.21551231773358	4.885936525231481	4.88704324781511	5.74963816752933	5.66687292647135	5.05295172725088	4.6209608683278605	5.023859951761651	4.8148886538294295	5.588017236636371	4.67861296752613	4.27529764125826	3.33025309042098	4.75898462670101	5.60285871721368	4.78211634764721	5.045837193148911	4.55341462381498	4.76956853413374	4.7462613264230304	4.99886342582639	4.77547478230309	5.242189400686531	4.8247668253632305	4.71833555219175	5.354467203925339	5.154087542365151	5.11542590175259	5.285001844636169	0.5767282346248399	0.9095194459253051	0.6300162372487271	0.330440694839281	0.6983952709406529	0.49330174436952395	0.731284969349087	0.9267765459725229	0.7599634046268359	0.5062172202797199	0.670678151183182	0.6515163655788649
Ruminococcaceae	0.5812753317936871	0.650231698890564	-0.0474817233769023	0.7142480785340319	0.668204386170182	0.7423934383244251	0.7817702418729241	0.689488267982069	-0.0590445895208232	Not significant	Not significant	Not significant	0.18945328571784698	0.18890827263024104	0.48538012159245403	3.5473063742527597	4.18315532129182	3.91972002999157	4.71874320871642	3.84151989538561	3.4694878497348194	3.0319121377261	3.8542163907077303	4.78199457064974	3.76731370678785	4.07513579704924	4.04519113339715	4.15039112111889	2.46496163710184	4.28305975090396	3.8498664412420602	3.8069220541631	6.744942534919501	3.7488688848864102	4.077778871969049	3.14781890086288	4.61933110762905	3.48085555392817	2.90488445010698	4.27778833854492	3.80452940323161	2.9527312127924104	4.44955336059616	4.38095105813697	3.62604527655058	3.6993244862333703	4.64661551418105	3.52417021833799	4.300127084711581	4.08590554517704	3.41117526424609	3.81581623420959	3.4692816588327497	4.45188358052078	3.68485341442093	5.33263520642101	3.101184695858	4.004847157688181	2.9425392866876696	4.32049014587059	4.21058643440102	3.76451468596682	3.51244424257979	3.46094567076245	3.5630189774965095	3.4059221184845296	3.61664608953345	4.51852919151969	4.46615552922786	3.79974260786045	3.26721013132354	4.53431329403893	3.7917607044887203	3.85153542880629	3.948141567644	0.188532329884358	0.7401876758311521	0.87403395210455	0.0401387862877031	0.27304396461883196	0.8012547433345909	0.20853257779994602	0.301029013495671	0.8916062281795709	0.0526927933177933	0.0315913285630778	0.8299315268065269
Ruminococcaceae_NK4A214_group	-2.15438715596589	0.432381158044855	-1.5504738170223102	2.28731112453471	4.22093740711943	1.7450018327713999	-0.8978924369523079	0.0832410463414925	-0.753806106976017	Significant	Not significant	Significant	0.119140913411313	0.442708347914911	0.175438774102482	-1.05178291294771	-1.12352371875789	-0.869582048297532	-1.53719869813595	1.03937889214664	-1.11955999616183	-3.0571313893678598	-1.59022873072597	1.90052675253358	-6.20178166013959	-5.1925421529727	0.5830832742914821	-2.17550249188216	0.0634760142862971	-4.95835169557577	-1.4745251644155801	0.437763981689636	-0.140932750851876	-1.8837050445060801	-0.6835001135182249	-6.62065309017167	-0.553819801394758	-0.972623468712996	-2.0180094064388703	-6.644385596465041	-0.8318951742550521	0.533250021979831	-0.524493046509395	-2.4566427993160898	0.526882679130806	-1.581142940674	-0.7583116556969569	1.37758917887765	-1.7944002290951002	-1.1170033480791202	-2.20940645572963	0.672085427346203	-5.8207421202164005	-5.98916685196095	-0.9476720214882719	0.868530728957585	0.180064486036099	-1.37461622639712	0.31546176295229106	-1.27590252869154	-4.87624086896247	-1.4701610516217398	-2.16877692054643	0.733443878974386	0.25362168580428796	1.09188961304892	-0.458695013237101	-0.0757308046363683	0.658919086280423	-1.78185373245219	0.37816346477666296	-0.748665891684812	-1.27785340119539	-1.5865693854882499	-0.0611694134771792	0.13019706230543598	0.916593615715296	0.136730028884349	0.0192797191262216	0.71487890506835	0.0591671282544008	0.0684305357104617	0.96244151790564	0.0907042301523644	0.00863806332556333	0.81313851106324	0.0355793512043512
Ruminococcaceae_UCG.002	-0.141828631705603	-0.276525621888114	-3.45093419434621	5.0555474924869905	4.3776309734923196	4.98567907137003	-0.0269022953675556	-0.0499042258813211	-0.624771538550088	Not significant	Not significant	Not significant	0.48927875583312297	0.47313692182137496	0.253906353240818	-6.65733266896978	-6.21310931939441	-5.429251154093371	-6.473067626354611	-7.79245318799531	-7.82134632789254	-7.76532368135337	-7.54620502290696	-7.5914383275655695	-2.91638820418895	-5.415812656424579	-1.92362845847139	-6.84046464178782	-7.77928512339864	-8.51555567025126	-7.659015974534861	-6.56819491631301	-4.97277147564689	-5.854121835475861	-1.34575571265244	-6.71670401618554	-7.046839449435081	-8.06579051795641	-9.120027611898859	-5.40258005516302	-5.946244835004469	-7.88648790266297	-1.9010960938966	-7.76261565842865	-3.73408282854913	-4.3663695151252595	-6.120311020288991	-6.52356444148535	-7.00314960181287	-1.7544698133664298	-6.78121543457387	-7.105217387371679	-2.34100020929379	-5.943271846257019	-7.3164446204129305	-7.137564479341981	-2.99754513694792	-8.857910392908831	-7.66150503203143	-6.9853568288168	-4.80239615118421	-7.86605041524757	-6.54788363129886	-6.628382187728129	-1.7220403873712	-3.41283345500642	-7.9546988810964505	-6.9197148455531705	-7.679972764856731	-6.757614547338529	-6.6082588661697805	-6.36283794767079	-6.10703879467561	-7.00195106212625	-2.538531879321	0.783741728554383	0.815043216123336	0.261699635737142	0.627799992931047	0.50976042266485	0.16452717796397398	0.829205240655356	0.8506365788554391	0.261258796869325	0.673572261072261	0.5426185414817379	0.15786349067599098
Ruminococcaceae_UCG.003	-0.39238529561240504	0.49614728570412797	-0.7927208942	1.14012404366472	6.4136526148968604	1.58326334322173	-0.327952223750318	0.06761963299763901	-0.47888225754498603	Not significant	Not significant	Not significant	0.376953166637119	0.45659723320660706	0.26315799142894	0.7233950964023331	-0.6336789324044261	1.6447233449293202	-6.584131042184759	2.18082806865689	1.89354463752425	-0.0268297035324823	0.592101478236714	2.93636036714342	0.6484957121754971	-5.39025056939808	2.7519316665760805	-0.44764385070036106	0.816465853551403	1.5778166453691298	1.73790285215033	1.5564999900999599	-4.9855262592757805	-5.924977698750499	3.6935814647005403	1.78608367335648	0.44832354814416403	2.09064009461934	0.9631996192856851	-5.82334924667639	-5.8980270140066695	1.1507179456552599	2.14850532551934	1.38912317801064	0.913149096193475	-0.332215891041264	0.49359295448148705	1.3796126391723702	-0.415337944904114	2.0991761064961203	1.45234904250512	1.06387472805728	-0.370485434049204	-6.637589417044361	-7.0527345243744195	0.300881088219636	-0.298725552491534	0.704140202561867	0.244911798741042	1.70561422876554	-4.615082395920889	-0.291527076087627	-0.127877493819171	0.41225709593930104	1.5108830729291498	0.645279834214085	0.213659683617775	-0.426113003751635	1.22630719280384	0.381078868163084	0.864515541175216	-0.47357792021443	-1.28202044297831	1.3544923734132701	2.06627943821961	0.625960500951676	0.9092289072775841	0.33699368653173106	0.38000777296313004	0.693009691561442	0.208243900578643	0.6930772967343161	0.9467209097691509	0.23404525824156897	0.418945464257964	0.7276247117820258	0.12676646270396302
Ruminococcaceae_UCG.005	0.6834513934363979	-1.53696453183395	-0.11334519779190701	1.0668620538200002	2.8972449378485203	1.3184165191416102	0.5732258745931651	-0.449884369110236	-0.0683453752931823	Not significant	Not significant	Not significant	0.21875013078915698	0.251736193872179	0.471734901766446	1.3203935795826	0.731089345701918	1.63078711841448	2.0402728876479297	1.61708778710055	-0.0541830795507217	1.29556628890852	1.32053978431197	0.382552420148083	-0.0051325704104545605	2.88908681971295	2.04836491437524	3.0811261698754198	0.975653987385986	1.46952335478412	1.50174260706949	-6.24130871411821	1.53541071521858	2.9929694130455102	1.13990363577593	1.8107916204154	1.26142950042729	0.611326098610133	0.800331097037231	-0.235388260436108	1.93310726818784	0.25052558065506303	2.54173460368565	2.9433102527508903	2.3295815595752503	2.01171705245528	1.5996435084860603	-2.04659365300338	1.5718296586870302	2.04612206055415	1.9535446405472698	0.810559805237502	2.4446286538994397	0.6492175587268211	-0.263413585780592	0.314831759011047	0.6317480115025209	1.28551496083514	-1.15756382744666	1.28087056407604	-5.342008934978099	2.03161197666754	1.96861524460529	1.63426618987026	0.371565011696539	1.5070578795803002	1.89965157741094	-1.45408942650485	1.07527594928979	1.5657564118007201	0.9117231223446909	0.21030703031057196	1.7057439509216001	1.55696917548893	1.67056827915451	0.327414914934492	0.49227001364921297	0.900495051533213	0.0996225144830058	0.0970889690934309	0.8348673194488729	0.325065434927649	0.46559783224288503	0.8935560914008579	0.102555604118104	0.0881661150382126	0.8357116841491841
Ruminococcaceae_UCG.009	-0.0598546402415661	-4.0283821448903705	-1.18391510161197	0.894476981102522	4.13281048568411	1.2100064228215601	-0.0552530548530804	-0.750432835451932	-0.982917032032049	Not significant	Not significant	Significant	0.474609383092319	0.22703649247944102	0.158203328967884	1.48943415773992	0.4863237689470471	1.8031375370154097	1.5683668083502	2.70343692470438	2.16845630801006	1.79617690883016	0.214969222990011	1.37094601267176	1.24640901819223	0.8018344344830459	3.2295283186207797	2.06472745698531	1.40646709765408	1.38410655127639	2.5387644012561803	-6.0254740005560805	1.16476182050044	0.27679208275674	2.4023323080034102	-0.000352216311839015	0.46243868017237	1.2717449277386799	1.51176579495619	-5.704007993730639	1.15137538890424	0.0666802754221951	3.2799489441891803	1.54214054530368	2.12410730246318	1.6793114928233501	-5.76849063675366	1.3564386389161298	1.2371592254684398	1.95351373915683	0.515939926161751	1.6102164720267	1.73685524112055	-0.0853645224665831	0.19829798117499697	0.329979371352325	1.0406463454339	1.5348592185921202	0.4712310097916839	1.16319323527333	-4.627634121864791	0.9953502566303621	-0.0125074984913578	1.62193517739901	1.05680487443928	1.98141876205181	2.02875269817433	-7.26323860154617	0.9799175529193761	1.4833531943868798	1.5055613195750202	-3.3614311892966495	0.9259456589792799	1.28333096328532	2.4575104249638198	0.8937582226032059	0.29035299113552	0.0533933759135907	0.7972128065904031	0.0253748177835692	0.0132239876455407	0.896938385914678	0.39405414888800205	0.0589953091129878	0.7923429001554	0.0589627332806512	0.018102904040404
Ruminococcaceae_UCG.010	-0.5961230722906851	1.44448398829166	2.09255069497197	1.71511792986404	1.58043626931827	2.65726485411777	-0.337619093188829	0.877875472099289	0.7310364659095749	Not significant	Not significant	Not significant	0.341796930886267	0.175347363203387	0.198830559023731	-0.213531925848828	0.5608653250601221	-0.508879333955485	2.02712710300004	-0.6641282221458261	-2.05456461876555	0.218870102707165	-0.8278802617421421	0.573110735120828	0.850427266397672	0.715354828738104	-7.1634901696052005	1.4796902260671598	1.98719440006358	-0.7363248545688249	-3.2718816277593197	1.5578572691122299	-0.365430387346305	0.924470318376145	-1.5467081402743101	1.1740309799109099	0.643497661953419	-1.47627882715641	-0.490513697974484	0.360344682522943	-0.13829113478544197	0.495795673824399	-0.118299459148068	-0.255920590161826	0.5432495762041111	-1.33952293904146	2.57494370228002	0.6126518506030699	1.5920343063353704	-1.9327060829876297	1.85431407776784	-0.9301606450623392	0.36456871224451703	-0.131434136132338	-0.789527847992137	2.5366313454075198	0.19421823972225602	-2.59195443189106	-0.11257218508623401	-0.11284065780797599	1.7381226317596001	-1.17251360430395	-0.205574170264161	-1.55855449929647	2.23903017782419	-0.24460633453659603	-2.64851479264336	0.564729235293515	-2.2874342223027204	-0.557951584169144	0.127337180364528	1.4503438863567701	-0.0184318551931124	0.931643431001794	-1.52006346404561	0.5948348252473911	0.19045694132351604	0.141217822111018	0.339146077756941	0.0106057316001925	0.0608496261667524	0.6300348703337789	0.24008482378231302	0.127999588699268	0.342988782051282	0.019698446870467	0.0545818764568764
Ruminococcaceae_UCG.013	-1.02126495851309	0.46262024891865605	0.965987050935625	0.725849816661117	2.21292856090234	2.01636805667847	-1.28068637481207	0.20872402679754298	0.461047532928091	Significant	Not significant	Not significant	0.0527350865335909	0.3750000334897561	0.274853890594865	0.43380992690354603	0.38324627344092493	-0.0780266988533826	1.03078739172738	0.347609455435477	0.34803547170257104	0.6009714082332429	-0.10379636171546001	0.544099796157655	2.01616473874321	0.901063316137244	-4.5848309716900495	1.1290372838684901	1.16941460908594	-0.15841564492654997	-0.4040337395432921	2.9795088867592203	0.525692676202791	0.960056924309532	-1.8510897561816102	1.33660169268244	0.720155662476921	1.41499199619604	-1.3651824687639902	-0.0111763461219576	-3.6624008676383597	1.08766124956723	-1.9120077878405601	-1.10671156304863	0.29710115393523195	-0.9800067575717479	-0.377744794778482	0.30114595949365003	0.39757902795806294	-0.0417731779655321	-0.0795633575120487	0.7726082162132158	-0.006956337899953979	-0.7936560718799079	-3.54433736796395	2.5625505125859602	1.4103257439144399	0.0938648236482198	0.732214946768215	0.46374749133500104	0.35673331644220896	-0.45124281068237104	0.46255036881350703	-1.61421100018051	-1.32885051412913	0.939276332283731	-0.113611910192021	0.44156221248109295	-0.0101708160290297	-0.108768248818127	0.8716372420426741	0.5123460977636889	0.29761627510626504	0.252848179179288	-0.832751643924558	0.047650533332296	0.687568755699285	0.25138972637484397	0.00365666857844596	0.22167924178908502	0.139713519830687	0.0316176682658776	0.866976635468097	0.28862683852653004	0.0031881313131313102	0.492113077518457	0.169108148795649
Ruminococcaceae_UCG.014	-0.21806262229236897	0.0640944364177405	0.39562149838540295	1.3900778640082903	2.48787380820194	1.26076189212714	-0.12268430150897698	0.025041039514112	0.295629147591745	Not significant	Not significant	Not significant	0.44639377935518804	0.492201041813933	0.35867451257441796	6.04931466926639	7.94154620836183	6.377480701732821	7.43773088868696	6.32144102201447	5.79701524159922	6.5149053336968	7.155387093093469	4.35540518349396	8.67940391821274	9.579642313648868	4.75579749443462	6.50572416000241	6.01385707459822	5.98660888058186	5.293978878733519	7.190577764550951	9.713930771629661	8.89943808910516	7.05265720528679	6.8914101699409605	7.78242637759719	6.831782242736829	5.0304688976914	8.87291096439044	8.777971173570371	7.85333341957727	5.6489636810475705	6.687287247143379	5.83531858703789	6.06951739960628	9.53839467911795	6.52641697307985	7.85123371161841	6.922233127796769	7.4567642963769005	4.9127649879462405	5.78587506955147	7.468436375645959	6.17846750813856	6.56325909924999	6.32239291096815	5.08356725657741	6.730131616890401	6.08163438980068	10.2311702679762	5.947846955359419	8.27796520306867	6.39357552743762	6.005596828793959	5.17120019217506	4.76102620130503	7.945089721385111	6.5860552735525	5.99437712094005	6.3162318957074906	7.571409958676901	8.497704237280901	6.5891386457781795	6.2763332706176	0.8820296683114449	0.944187466991065	0.493595207039298	0.76565835250222	0.7989221506751301	0.33835205000087	0.8792668204248381	0.987428668779678	0.5544991380305121	0.7481048465423459	0.935547424711511	0.40089233682983705
Ruminococcus_1	1.70234567920001	-0.7379671667313759	2.8556918351054	2.69418488001853	4.433573206739231	3.4620509009342904	0.511303528165972	-0.160645164529662	0.704895958909408	Not significant	Not significant	Not significant	0.259765724289177	0.40972224566171506	0.202729190431447	1.4998273855431297	1.5395688871022701	2.00758045791162	1.55815526756795	1.22791177480761	2.2713844388054403	-1.03765370517281	2.79301370859668	-2.0274054574403	1.6412584434644801	5.24503798222397	-0.335584731596319	0.305891458258165	2.0034770235815804	2.74291750893008	-1.2918838843141698	-5.99913326184157	-5.186640759302231	3.6706360864312595	-0.14208653597856197	3.26917465426458	5.51962952798265	3.6434265466924503	3.32022284923228	1.4682444056644899	2.08401001314477	0.854958613210349	-7.73315204344016	2.6144901399307403	-0.8296132179656891	2.0788885221805598	2.7941055030702997	1.86757574054652	0.6357501419515239	3.88416374722906	4.69149908289729	-7.47035561038221	2.5884489205864902	2.3440450398031603	-1.60756919313129	1.0953465285825899	-2.11579545713016	1.7784979964999699	1.09383890823133	3.60141899920847	-4.991460662786469	0.10983601626842099	3.11980142290748	2.9555731009414905	2.4235216470392404	0.8970543725949242	-0.635157629256354	2.51442688465087	0.0760019654170394	2.62353983250476	0.8364160816130891	1.3928365307561104	1.73936662762901	2.5256347538145296	-0.22000411833120603	0.37665661368915504	0.838445107509275	0.11813025743665401	0.12189399134431801	0.461004394793693	0.0454178093787743	0.348627626279718	0.912195995886624	0.107349392235257	0.106630001942502	0.514707912056983	0.0412077505827506
Shuttleworthia	0.7770118691944959	-0.12092479389854699	-0.890379940537128	5.351905115840481	4.31622384523276	6.018773456491259	0.14519780277865899	-0.0304760707311145	-0.150286126444025	Not significant	Not significant	Not significant	0.435546895835284	0.48700173635796296	0.42884992552963896	-6.6871232085692	-6.21564432892569	-6.43231133491185	-6.324021238424961	-0.7481238195517591	-8.07898737980926	-7.632058752522959	-7.70165421884021	-7.72921884874659	-6.59464393301982	-5.61362265938311	0.16449661093375198	-7.347858220369941	-7.242142016866571	-8.88357723468759	-7.168116643293481	-6.09258837829537	-4.71152299477893	-6.452175297485651	-8.13597666397382	-6.870289272552331	-7.02754911880597	-7.5503342906322	-6.05688043344879	-6.636095452287821	-6.4348727741805005	-6.85580814243687	-7.64615885558324	-7.305617294704589	-8.058321786851911	-2.4856798519559504	-6.145209213123209	-6.81621518132792	-6.581915336130559	-7.40372486494698	-6.4922184373562	-7.90042179456037	-7.71875168112906	-5.855414219545691	-6.858696876717651	-6.28119828844674	-6.4206197986179605	-1.77457205565456	-6.735227605917269	-7.2925900825663605	-4.89155853442439	-7.809841255595731	-7.1750624024835705	-6.40547390186736	-7.5032112384357	-1.16969865349352	-2.66220490545009	-6.0837958350309	-3.33416081027573	-6.30167443983168	-7.049043528290389	-6.26590695748163	-6.1324327988751195	-6.66800811012429	-6.15534213221911	0.753235547571403	0.853076564906895	0.646275060652052	0.5882034533472261	0.5651804057726899	0.5330265561865171	0.784913715699689	0.8769407803873891	0.670628834536346	0.612746454933955	0.59177374483102	0.5690960081585079
Turicibacter	0.6555576096008721	4.01852148512757	8.87565676522654	1.39190161838025	4.90122453039029	3.31011322872592	0.44578338875532003	0.735375887784833	3.1015661828025602	Not significant	Not significant	Significant	0.3079922740457561	0.19270845736486	0.00013705627678544099	3.76563072958175	2.2702105072466896	1.6104495754373203	5.40946413282105	-7.87425017727643	5.281159005437059	3.79350198390656	5.1850707633745	0.149096337412463	-1.52792444673701	4.08807811748537	-2.07329517921382	5.414936899586941	5.23852466983124	4.05696408498512	-7.6229477233108405	3.27369555277868	-5.05321007326197	5.45076188536555	-2.87823013171324	4.6545839286454695	5.11035825975097	4.4032075838811	3.70340604225483	2.2809763462497203	-6.229505086889981	3.23256257161438	-1.3887677014178499	4.9563288223664	3.2200231850901697	3.8820840399525	5.20632901553586	-6.39154203647465	3.93236899037739	-8.51557126429219	5.094549002349201	1.80226979050541	3.7676106869553	4.9502952088703	-0.258365501179992	0.7907400643321579	-7.11308034122301	4.03423568929037	3.01775269760405	4.8933877834259905	4.90867513424485	-0.150199661695774	3.36203254794464	-2.4961963001575	4.567921583587929	1.8267771770801398	2.7396939659698796	2.7548826255227405	-1.30254911465239	3.92209863044082	3.2358892402012795	3.27369555277868	-0.7147063717589108	4.982223784759509	-3.91166532171394	0.464583103399374	0.279767930335083	0.00595031369837003	0.19046337880210298	0.0213411274777081	0.000258058381763597	0.508684628952339	0.317673930499869	0.0066956191956192	0.21060970279720298	0.0312931312108944	0.000155400155400155
Tyzzerella	-1.33447579114425	-0.6902849057221428	-0.868251682681699	2.81156948224047	5.35852654734804	3.2548105043953197	-0.381025099298755	-0.121504140785456	-0.204542271877703	Not significant	Not significant	Not significant	0.2378168786379	0.430555573341227	0.373046918138304	-2.067481976002	-3.5386554764304705	-1.71507204489298	-1.08725555571258	-0.778193036358892	-0.3995664536189821	-0.8244711394118409	-7.5442491332814	-0.11473307270744	-0.26748154877312397	-5.623176874145269	-0.9908302561576651	-1.33875652784184	-1.16602482192884	-2.73745937244398	-1.77694859664023	-6.1824018661062095	0.37155975832295096	-1.65268548502044	-1.37977769917795	-1.58781016679082	-7.08968452703874	-5.39193750312124	-3.0758882260815197	-1.07350301893608	-5.81606140646437	-1.50237540679003	0.0344186529884807	-0.773516937988328	-1.03798246053158	-1.41096771434968	-5.178471603241871	-1.53211866934582	-7.480263655593821	-2.7469678637200405	-6.76462501874789	-2.9472998303271605	-1.30525081882159	-6.14457625565019	-7.666107014086419	-6.51600085500667	-1.71507204489298	-2.88074999195627	-1.61584061389015	-2.4434392858931897	-4.54112110945125	-1.6969183088073603	-6.77356255415948	-6.5811158613136	-4.39120645499219	-0.133594645911898	-2.82540768179492	-7.2011851075139495	-3.84414743877725	-2.7841585991914304	-1.3414199756602299	-4.47506185922905	-2.50128463682353	-2.31973966224291	-1.47112311208756	0.43969076032000104	0.8573594487415149	0.555673427582191	0.189952437594737	0.567002424603156	0.42274523299316796	0.32576342172673	0.9017022653184851	0.606936757237585	0.10689223970474002	0.611764469083548	0.467727758352758
